,date,year,type,country,sex,age,fatal (y/n),original order
3399,5-Feb-1970,1970.0,unprovoked,,F,8,N,2904.0
3400,23-Jan-1970,1970.0,unprovoked,MOZAMBIQUE,M,14,N,2903.0
3401,23-Jan-1970,1970.0,unprovoked,MOZAMBIQUE,M,16,N,2902.0
3402,23-Jan-1970,1970.0,unprovoked,MOZAMBIQUE,M,12,N,2901.0
3403,23-Jan-1970,1970.0,unprovoked,MOZAMBIQUE,M,10,N,2900.0
3404,    16-Jan-1970,1970.0,unprovoked,EGYPT,M,,Y,2899.0
3405,10-Jan-1970,1970.0,unprovoked,MEXICO,M,22,N,2898.0
3406,Reported 09-Jan-1970,1970.0,unprovoked,ENGLAND,M,,N,2897.0
3407, Jan-1970,1970.0,unprovoked,PAPUA NEW GUINEA,M,15,N,2896.0
3408,1970s,1970.0,unprovoked,SRI LANKA,M,,N,2895.0
3409,Late 1970s,1970.0,unprovoked,SPAIN,M,,N,2894.0
3410,Ca. 1970,1970.0,unprovoked,ITALY,M,,N,2893.0
3411,1970,1970.0,unprovoked,CROATIA,M,,UNKNOWN,2892.0
3412,1970s,1970.0,unprovoked,IRAQ,F,28,N,2891.0
3413,1970s,1970.0,unprovoked,IRAQ,F,25,N,2890.0
3414,1970s,1970.0,unprovoked,IRAQ,M,35,Y,2889.0
3415,1970s,1970.0,unprovoked,IRAQ,M,35,N,2888.0
3416,30-Nov-1969,1969.0,unprovoked,AUSTRALIA,M,15,N,2887.0
3417,11-Nov-1969,1969.0,unprovoked,USA,M,,N,2886.0
3418,05-Nov-1969,1969.0,provoked,AUSTRALIA,M,27,N,2885.0
3419,14-Oct-1969,1969.0,unprovoked,USA,M,,N,2884.0
3420,06-Sep-1969,1969.0,unprovoked,USA,M,53,N,2883.0
3421,29-Aug-1969,1969.0,unprovoked,USA,M,,N,2882.0
3422,22-Aug-1969,1969.0,provoked,USA,M,28,N,2881.0
3423,02-Aug-1969,1969.0,unprovoked,USA,M,15,N,2880.0
3424,02-Aug-1969,1969.0,unprovoked,USA,M,13,N,2879.0
3425,Aug-1969,1969.0,unprovoked,,M,25,N,2878.0
3426,27-Jul-1969,1969.0,provoked,ENGLAND,M,,N,2877.0
3427,22-Jul-1969,1969.0,provoked,USA,M,13,N,2876.0
3428,20-Jul-1969,1969.0,unprovoked,USA,M,,N,2875.0
3429,27-Jun-1969,1969.0,unprovoked,USA,M,22,UNKNOWN,2874.0
3430,12-Jun-1969,1969.0,unprovoked,JAMAICA,M,27,N,2873.0
3431,Jun-1969,1969.0,unprovoked,USA,M,8,N,2872.0
3432,25-May-1969,1969.0,provoked,USA,M,,N,2871.0
3433,24-May-1969,1969.0,provoked,USA,M,23,N,2870.0
3434,22-May-1969,1969.0,unprovoked,DOMINICAN REPUBLIC,M,18,UNKNOWN,2869.0
3435,14-May-1969,1969.0,unprovoked,AUSTRALIA,,,N,2868.0
3436,22-Apr-1969,1969.0,,AUSTRALIA,M,,,2867.0
3437,19-Aug-1969,1969.0,provoked,USA,M,adult,N,2866.0
3438,25-Mar-1969,1969.0,provoked,AUSTRALIA,M,65,N,2865.0
3439,09-Mar-1969,1969.0,unprovoked,USA,M,16,N,2864.0
3440,Reported 17-Feb-1969,1969.0,provoked,AUSTRALIA,M,49,N,2863.0
3441,Feb-1969,1969.0,,AUSTRALIA,M,52,,2862.0
3442,27-Jan-1969,1969.0,unprovoked,AUSTRALIA,M,21,N,2861.0
3443,Jan-1969,1969.0,unprovoked,AUSTRALIA,M,,N,2860.0
3444,Winter 1969,1969.0,provoked,BAHAMAS,,,N,2859.0
3445,29-Dec-1968,1968.0,,SOUTH AFRICA,M,,,2858.0
3446,26-Dec-1968,1968.0,provoked,AUSTRALIA,M,27,N,2857.0
3447,25-Dec-1968,1968.0,unprovoked,NEW ZEALAND,M,17,N,2856.0
3448,09-Dec-1968,1968.0,unprovoked,AUSTRALIA,M,,N,2855.0
3449,02-Dec-1968,1968.0,unprovoked,SOUTH AFRICA,M,28,N,2854.0
3450,Dec-1968,1968.0,,SOUTH AFRICA,M,30,,2853.0
3451,06-Nov-1968,1968.0,unprovoked,SOUTH AFRICA,M,22,N,2852.0
3452,04-Nov-1968,1968.0,unprovoked,PAPUA NEW GUINEA,,,,2851.0
3453,02-Nov-1968,1968.0,provoked,AUSTRALIA,M,16,N,2850.0
3454,29-Oct-1968,1968.0,provoked,BAHAMAS,M,,N,2849.0
3455,13-Oct-1968,1968.0,unprovoked,USA,M,,N,2848.0
3456,10-Oct-1968,1968.0,unprovoked,PHILIPPINES,,,N,2847.0
3457,22-Sep-1968,1968.0,,USA,,,,2846.0
3458,15-Sep-1968,1968.0,unprovoked,NEW ZEALAND,M,24,Y,2845.0
3459,24-Aug-1968,1968.0,unprovoked,USA,,9 & 12,N,2844.0
3460,21-Aug-1968,1968.0,unprovoked,USA,M,15,N,2843.0
3461,13-Aug-1968,1968.0,unprovoked,FRENCH POLYNESIA,M,12,N,2842.0
3462,11-Aug-1968,1968.0,unprovoked,MALAYSIA,,41,N,2841.0
3463,08-Aug-1968,1968.0,unprovoked,COLUMBIA,M,18,N,2840.0
3464,27-Jul-1968,1968.0,unprovoked,USA,M,25,N,2839.0
3465,23-Jul-1968,1968.0,unprovoked,USA,M,33,N,2838.0
3466,16-Jul-1968,1968.0,unprovoked,USA,M,33,N,2837.0
3467,10-Jul-1968,1968.0,unprovoked,BAHAMAS,M,,Y,2836.0
3468,Jul-1968,1968.0,,MEXICO,M,43,,2835.0
3469,25-Jun-1968,1968.0,unprovoked,BAHAMAS,M,17,N,2834.0
3470,09-Jun-1968,1968.0,unprovoked,USA,M,17,N,2833.0
3471,Jun-1968,1968.0,unprovoked,ENGLAND,M,,N,2832.0
3472,18-May-1968,1968.0,,TANZANIA,,,,2831.0
3473,May-1968,1968.0,unprovoked,PAPUA NEW GUINEA,M,17,N,2830.0
3474,29-Apr-1968,1968.0,,USA,M,63,,2829.0
3475,20-Apr-1968,1968.0,unprovoked,USA,M,10,N,2828.0
3476,15-Apr-1968,1968.0,unprovoked,AUSTRALIA,M,21,N,2827.0
3477,Reported 11-Apr-1968,1968.0,unprovoked,PAPUA NEW GUINEA,M,7,Y,2826.0
3478,07-Apr-1968,1968.0,provoked,AUSTRALIA,M,47,N,2825.0
3479,25-Mar-1968,1968.0,unprovoked,SOUTH AFRICA,M,35,N,2824.0
3480,10-Mar-1968,1968.0,unprovoked,USA,M,20,N,2823.0
3481,Mar-1968,1968.0,,USA,M,28,,2822.0
3482,26-Feb-1968,1968.0,unprovoked,USA,M,17,N,2821.0
3483,20-Feb-1968,1968.0,unprovoked,AUSTRALIA,F,14,N,2820.0
3484,18-Feb-1968,1968.0,provoked,NEW ZEALAND,F,,N,2819.0
3485,04-Feb-1968,1968.0,unprovoked,AUSTRALIA,M,26,N,2818.0
3486,02-Feb-1968,1968.0,unprovoked,AUSTRALIA,,,N,2817.0
3487,Feb-1968,1968.0,unprovoked,MOZAMBIQUE,,24,N,2816.0
3488,17-Jan-1968,1968.0,unprovoked,PAPUA NEW GUINEA,,13,Y,2815.0
3489,1968,1968.0,unprovoked,COSTA RICA,M,,Y,2814.0
3490,1968,1968.0,,USA,,,,2813.0
3491,1968,1968.0,,USA,,,,2812.0
3492,30-Dec-1967,1967.0,unprovoked,SOUTH AFRICA,M,22,N,2811.0
3493,Reported 21-Dec-1967,1967.0,,PAPUA NEW GUINEA,M,32,,2810.0
3494,18-Dec-1967,1967.0,unprovoked,FIJI,M,27,N,2809.0
3495,17-Dec-1967,1967.0,unprovoked,AUSTRALIA,M,59,Y,2808.0
3496,14-Dec-1967,1967.0,provoked,USA,M,,N,2807.0
3497,30-Nov-1967,1967.0,provoked,AUSTRALIA,M,15,N,2806.0
3498,30-Nov-1967,1967.0,unprovoked,AUSTRALIA,M,18,N,2805.0
3499,15-Nov-1967,1967.0,provoked,FIJI,M,21,N,2804.0
3500,04-Nov-1967,1967.0,unprovoked,PHILIPPINES,,,Y,2803.0
3501,Nov-1967,1967.0,,SOUTH AFRICA,F,,,2802.0
3502,Reported 26-Oct-1967,1967.0,unprovoked,MEXICO,,,Y,2801.0
3503,17-Oct-1967,1967.0,unprovoked,USA,M,19,N,2800.0
3504,Oct-1967,1967.0,unprovoked,TONGA,M,17,N,2799.0
3505,20-Sep-1967,1967.0,,USA,M,,,2798.0
3506,13-Sep-1967,1967.0,provoked,ITALY,M,21,,2797.0
3507,07-Sep-1967,1967.0,provoked,PAPUA NEW GUINEA,,,UNKNOWN,2796.0
3508,07-Sep-1967,1967.0,unprovoked,USA,,,N,2795.0
3509,06-Sep-1967,1967.0,unprovoked,PAPUA NEW GUINEA,M,,Y,2794.0
3510,01-Sep-1967,1967.0,unprovoked,PAPUA NEW GUINEA,M,23,Y,2793.0
3511,27-Aug-1967,1967.0,provoked,USA,M,24,N,2792.0
3512,26-Aug-1967,1967.0,unprovoked,JAPAN,M,19,Y,2791.0
3513,25-Aug-1967,1967.0,unprovoked,ITALY,M,,N,2790.0
3514,19-Aug-1967,1967.0,unprovoked,AUSTRALIA,M,23,Y,2789.0
3515,15-Aug-1967,1967.0,unprovoked,BERMUDA,F,19,N,2788.0
3516,Reported 14-Aug-1967,1967.0,unprovoked,COLUMBIA,M,,N,2787.0
3517,10-Aug-1967,1967.0,,AUSTRALIA,M,? & 19,,2786.0
3518,07-Aug-1967,1967.0,unprovoked,USA,M,15,N,2785.0
3519,Aug-1967,1967.0,unprovoked,BAHAMAS,M,41,N,2784.0
3520,Aug-1967,1967.0,unprovoked,SENEGAL,M,,N,2783.0
3521,29-Jul-1967,1967.0,unprovoked,USA,M,20,N,2782.0
3522,05-Jul-1967,1967.0,unprovoked,TURKEY,M,36,Y,2781.0
3523,Jul-1967,1967.0,,USA,M,18,,2780.0
3524,13-Jun-1967,1967.0,provoked,USA,M,26,N,2779.0
3525,Jun-1967,1967.0,provoked,ITALY,M,,N,2778.0
3526,13 or 30-May-1967,1967.0,provoked,AUSTRALIA,M,30,N,2777.0
3527,09-May-1967,1967.0,provoked,AUSTRALIA,M,22,N,2776.0
3528,Apr-1967,1967.0,provoked,UNITED KINGDOM,M,60,N,2775.0
3529,20-Mar-1967,1967.0,provoked,NEW ZEALAND,M,21,N,2774.0
3530,19-Mar-1967,1967.0,unprovoked,SOUTH AFRICA,M,32,N,2773.0
3531,12-Mar-1967,1967.0,provoked,AUSTRALIA,M,36,N,2772.0
3532,10-Mar-1967,1967.0,,AUSTRALIA,,,,2771.0
3533,09-Mar-1967,1967.0,unprovoked,NEW ZEALAND,M,21,Y,2770.0
3534,01-Mar-1967,1967.0,unprovoked,PAPUA NEW GUINEA,M,14,N,2769.0
3535,06-Feb-1967,1967.0,unprovoked,MEXICO,M,,Y,2768.0
3536,27-Jan-1967,1967.0,unprovoked,SOUTH AFRICA,,,N,2767.0
3537,22-Jan-1967,1967.0,provoked,SOUTH AFRICA,M,,N,2766.0
3538,21-Jan-1967,1967.0,unprovoked,MOZAMBIQUE,M,31,N,2765.0
3539,06-Jan-1967,1967.0,provoked,AUSTRALIA,M,15,N,2764.0
3540,31-Dec-1966,1966.0,unprovoked,AUSTRALIA,M,30,N,2763.0
3541,27-Dec-1966,1966.0,provoked,AUSTRALIA,M,29,N,2762.0
3542,27-Dec-1966,1966.0,unprovoked,AUSTRALIA,M,19,N,2761.0
3543,26-Dec-1966,1966.0,unprovoked,SINGAPORE,M,39,N,2760.0
3544,26-Dec-1966,1966.0,unprovoked,AUSTRALIA,M,29,N,2759.0
3545,14-Nov-1966,1966.0,unprovoked,THAILAND,,28,UNKNOWN,2758.0
3546,Early Nov-1966,1966.0,unprovoked,PAPUA NEW GUINEA,F,9 months,Y,2757.0
3547,30-Oct-1966,1966.0,unprovoked,PAPUA NEW GUINEA,F,13,Y,2756.0
3548,19-Oct-1966,1966.0,unprovoked,PAPUA NEW GUINEA,F,8,Y,2755.0
3549,27-Sep-1966,1966.0,unprovoked,AUSTRALIA,M,32,N,2754.0
3550,19-Sep-1966,1966.0,provoked,USA,M,20,N,2753.0
3551,18-Sep-1966,1966.0,,AUSTRALIA,M,,,2752.0
3552,13-Sep-1966,1966.0,provoked,AUSTRALIA,M,,UNKNOWN,2751.0
3553,10-Sep-1966,1966.0,unprovoked,AUSTRALIA,M,43,N,2750.0
3554,8-Sep-1966,1966.0,provoked,USA,M,14,N,2749.0
3555,Sep- 1966,1966.0,,BAHAMAS,M,,,2748.0
3556,28-Aug-1966,1966.0,unprovoked,AUSTRALIA,M,,N,2747.0
3557,27-Aug-1966,1966.0,,SOUTH AFRICA,M,,,2746.0
3558,27-Aug-1966,1966.0,unprovoked,BAHAMAS,F,18,N,2745.0
3559,23-Aug-1966,1966.0,unprovoked,NEW BRITAIN,F,13,Y,2744.0
3560,23-Aug-1966,1966.0,unprovoked,NEW BRITAIN,F,9,Y,2743.0
3561,16-Aug-1966,1966.0,unprovoked,CROATIA,M,33,Y,2742.0
3562,14-Aug-1966,1966.0,unprovoked,TAIWAN,M,,N,2741.0
3563,13-Aug-1966,1966.0,unprovoked,ITALY,M,21,N,2740.0
3564,Mid Aug-1966,1966.0,,USA,M,26,,2739.0
3565,Aug-1966,1966.0,unprovoked,USA,M,8,N,2738.0
3566,31-Jul-1966,1966.0,unprovoked,USA,M,16,N,2737.0
3567,19-Jul-1966,1966.0,provoked,USA,M,34,N,2736.0
3568,17-Jul-1966,1966.0,unprovoked,USA,M,14,N,2735.0
3569,17-Jul-1966,1966.0,unprovoked,TAIWAN,M,20,Y,2734.0
3570,14-Jul-1966,1966.0,unprovoked,PAPUA NEW GUINEA,F,25,Y,2733.0
3571,03-Jul-1966,1966.0,,USA,M,46,,2732.0
3572,02-Jul-1966,1966.0,unprovoked,CARIBBEAN SEA,,,N,2731.0
3573,22-Jun-1966,1966.0,provoked,USA,M,15,N,2730.0
3574,11-Jun-1966,1966.0,provoked,USA,M,18,N,2729.0
3575,04-Jun-1966,1966.0,unprovoked,USA,M,18,N,2728.0
3576,02-Jun-1966,1966.0,provoked,FRENCH POLYNESIA,M,,N,2727.0
3577,20-May-1966,1966.0,unprovoked,AUSTRALIA,M,40,Y,2726.0
3578,20-May-1966,1966.0,unprovoked,AUSTRALIA,M,,N,2725.0
3579,20-May-1966,1966.0,unprovoked,AUSTRALIA,M,38,Y,2724.0
3580,16-May-1966,1966.0,,USA,M,24,,2723.0
3581,16-May-1966,1966.0,unprovoked,PHILIPPINES,M,,Y,2722.0
3582,08-Apr-1966,1966.0,unprovoked,USA,M,25,N,2721.0
3583,Apr-1966,1966.0,unprovoked,AUSTRALIA,M,,N,2720.0
3584,20-Mar-1966,1966.0,provoked,AUSTRALIA,,,N,2719.0
3585,14-Mar-1966,1966.0,unprovoked,SUDAN,M,,Y,2718.0
3586,27-Feb-1966,1966.0,unprovoked,AUSTRALIA,M,13,N,2717.0
3587,29-Jan-1966,1966.0,provoked,SOUTH AFRICA,M,33,N,2716.0
3588,25-Jan-1966,1966.0,unprovoked,INDONESIA,,,Y,2715.0
3589,22-Jan-1966,1966.0,unprovoked,USA,M,29,N,2714.0
3590,15-Jan-1966,1966.0,unprovoked,AUSTRALIA,M,30,N,2713.0
3591,14-Jan-1966,1966.0,unprovoked,COLUMBIA,,,Y,2712.0
3592,11-Jan-1966,1966.0,unprovoked,SOUTH AFRICA,M,16,N,2711.0
3593,10-Jan-1966,1966.0,unprovoked,AUSTRALIA,M,43,N,2710.0
3594,09-Jan-1966,1966.0,unprovoked,SOUTH AFRICA,M,15,N,2709.0
3595,08-Jan-1966,1966.0,unprovoked,NEW ZEALAND,F,15,Y,2708.0
3596,05-Jan-1966,1966.0,unprovoked,USA,M,35,N,2707.0
3597,Summer of 1996,1966.0,,USA,F,15,,2706.0
3598,28-Dec-1965,1965.0,unprovoked,AUSTRALIA,M,40,N,2705.0
3599,19-Dec-1965,1965.0,unprovoked,JOHNSTON ISLAND,M,,N,2704.0
3600,10-Dec-1965,1965.0,unprovoked,AUSTRALIA,,,N,2703.0
3601,21-Nov-1965,1965.0,provoked,AUSTRALIA,M,43,Y,2702.0
3602,21-Nov-1965,1965.0,unprovoked,PACIFIC OCEAN ,M,44,N,2701.0
3603,03-Nov-1965,1965.0,,PANAMA,,,,2700.0
3604,03-Nov-1965,1965.0,unprovoked,AUSTRALIA,M,24,N,2699.0
3605,21-Oct-1965,1965.0,unprovoked,,M,39,N,2698.0
3606,16-Oct-1965,1965.0,unprovoked,BAHAMAS,M,32,N,2697.0
3607,16-Oct-1965,1965.0,unprovoked,BAHAMAS,F,,Y,2696.0
3608,10-Oct-1965,1965.0,unprovoked,NEW BRITAIN,M,15,Y,2695.0
3609,Oct-1965,1965.0,unprovoked,PAPUA NEW GUINEA,M,27,N,2694.0
3610,21-Sep-1965,1965.0,provoked,PAPUA NEW GUINEA,M,,N,2693.0
3611,12-Sep-1965,1965.0,provoked,PAPUA NEW GUINEA,M,,N,2692.0
3612,08-Sep-1965,1965.0,unprovoked,MEXICO,M,23,N,2691.0
3613,30-Aug-1965,1965.0,,PHILIPPINES,M,,,2690.0
3614,26-Aug-1965,1965.0,unprovoked,USA,M,15,N,2689.0
3615,30-Jul-1964,1965.0,provoked,BAHAMAS,M,,N,2688.0
3616,26-Jul-1965,1965.0,unprovoked,MEXICO,M,25,Y,2687.0
3617,Reported 02-Jul-1965,1965.0,unprovoked,BERMUDA,,,N,2686.0
3618,19-Jun-1965,1965.0,,USA,M,6,,2685.0
3619,18-Jun-1965,1965.0,,USA,M,,,2684.0
3620,09-Jun-1965,1965.0,unprovoked,MEXICO,M,38,N,2683.0
3621,Jun-1965,1965.0,unprovoked,PAPUA NEW GUINEA,M,,N,2682.0
3622,Jun-1965,1965.0,unprovoked,SOUTH PACIFIC OCEAN,M,,Y,2681.0
3623,29-May-1965,1965.0,unprovoked,MEXICO,M,,Y,2680.0
3624,28-May-1965,1965.0,unprovoked,MEXICO,M,,Y,2679.0
3625,May-Jun-1965,1965.0,unprovoked,EGYPT,M,,N,2678.0
3626,May 1965,1965.0,unprovoked,JAMAICA,M,,N,2677.0
3627,May 1965,1965.0,unprovoked,MEXICO,M,35,N,2676.0
3628,29-Apr-1965,1965.0,unprovoked,USA,M,49,N,2675.0
3629,25-Apr-1965,1965.0,,USA,M,19,,2674.0
3630,10-Apr-1965,1965.0,unprovoked,USA,M,28,N,2673.0
3631,04-Apr-1965,1965.0,unprovoked,PALAU,M,8,N,2672.0
3632,04-Apr-1965,1965.0,unprovoked,USA,M,17,N,2671.0
3633,23-Mar-1965,1965.0,,USA,M,,,2670.0
3634,14-Mar-1965,1965.0,unprovoked,USA,M,16,N,2669.0
3635,14-Feb-1965,1965.0,unprovoked,SOUTH AFRICA,M,25,N,2668.0
3636,04-Feb-1965,1965.0,unprovoked,USA,M,18,N,2667.0
3637,25-Jan-1965,1965.0,,USA,M,21,,2666.0
3638,23-Jan-1965,1965.0,unprovoked,SOUTH AFRICA,M,22,N,2665.0
3639,16-Jan-1965,1965.0,unprovoked,SOUTH AFRICA,M,20,N,2664.0
3640,10-Jan-1965,1965.0,unprovoked,AUSTRALIA,M,,N,2663.0
3641,09-Jan-1965,1965.0,unprovoked,NEW GUINEA,M,30,Y,2662.0
3642,Summer 1965,1965.0,unprovoked,USA,M,13,N,2661.0
3643,1965,1965.0,provoked,USA,M,Teen,N,2660.0
3644,Early 1965,1965.0,provoked,USA,M,,N,2659.0
3645,May-Jun-1965,1965.0,unprovoked,RED SEA,M,,N,2658.0
3646,May-Jun-1965,1965.0,unprovoked,EGYPT,M,25 to 35,N,2657.0
3647,1965,1965.0,unprovoked,VANUATU,M,,Y,2656.0
3648,Ca. 1965,1965.0,,SOUTH AFRICA,,,,2655.0
3649,25-Dec-1964,1964.0,unprovoked,SOUTH AFRICA,M,19,N,2654.0
3650,10-Dec-1964,1964.0,unprovoked,PAPUA NEW GUINEA,M,,N,2653.0
3651,10-Dec-1964,1964.0,unprovoked,AUSTRALIA,,,N,2652.0
3652,09-Dec-1964,1964.0,unprovoked,PAPUA NEW GUINEA,M,28,N,2651.0
3653,06-Dec-1964,1964.0,unprovoked,KENYA,M,10,Y,2650.0
3654,29-Nov-1964,1964.0,unprovoked,AUSTRALIA,M,25,N,2649.0
3655,18-Nov-1964,1964.0,unprovoked,AUSTRALIA,M,29,Y,2648.0
3656,13-Nov-1964,1964.0,provoked,AUSTRALIA,M,25,N,2647.0
3657,05-Nov-1964,1964.0,unprovoked,USA,,,N,2646.0
3658,31-Oct-1964,1964.0,provoked,SOUTH AFRICA,M,,N,2645.0
3659,25-Oct-1964,1964.0,,USA,,,,2644.0
3660,04-Oct-1964,1964.0,unprovoked,AUSTRALIA,M,19,N,2643.0
3661,27-Sep-1964,1964.0,,,M,24,,2642.0
3662,20-Sep-1964,1964.0,unprovoked,TAIWAN,M,32,Y,2641.0
3663,07-Sep-1964,1964.0,unprovoked,TAIWAN,M,20,N,2640.0
3664,26-Aug-1964,1964.0,unprovoked,USA,M,14,N,2639.0
3665,23-Aug-1964,1964.0,unprovoked,MEXICO,M,19,N,2638.0
3666,22-Aug-1964,1964.0,,USA,M,18,,2637.0
3667,21-Aug-1964,1964.0,unprovoked,USA,M,,N,2636.0
3668,08-Aug-1964,1964.0,unprovoked,USA,M,28,N,2635.0
3669,03-Aug-1964,1964.0,unprovoked,JAPAN,M,12,N,2634.0
3670,Aug-1964,1964.0,unprovoked,PANAMA,M,21,N,2633.0
3671,27-Jul-1964,1964.0,provoked,USA,M,22,N,2632.0
3672,16-Jul-1964,1964.0,unprovoked,SOUTH AFRICA,M,30,N,2631.0
3673,15-Jul-1964,1964.0,,USA,,,,2630.0
3674,10-Jul-1964,1964.0,,SOUTH AFRICA,M,52,Y,2629.0
3675,08-Jul-1964,1964.0,provoked,USA,M,,N,2628.0
3676,Jul-1964,1964.0,unprovoked,PAPUA NEW GUINEA,M,,Y,2627.0
3677,Jul-1964,1964.0,unprovoked,PAPUA NEW GUINEA,,,N,2626.0
3678,29-Jun-1964,1964.0,unprovoked,BERMUDA,,,Y,2625.0
3679,28-Jun-1964,1964.0,,USA,F,29,,2624.0
3680,24-Jun-1964,1964.0,unprovoked,USA,,,N,2623.0
3681,17-Jun-1964,1964.0,unprovoked,PAPUA NEW GUINEA,M,,N,2622.0
3682,23-Jun-1964,1964.0,unprovoked,FIJI,M,23,N,2621.0
3683,02-Jun-1964,1964.0,,SOUTH AFRICA,M,40,,2620.0
3684,30-May-1964,1964.0,unprovoked,PANAMA,M,47,N,2619.0
3685,08-May-1964,1964.0,unprovoked,FIJI,M,35,Y,2618.0
3686,May 1964,1964.0,unprovoked,PANAMA,M,13,Y,2617.0
3687,07-Apr-1964,1964.0,unprovoked,PAPUA NEW GUINEA,M,,Y,2616.0
3688,28-Mar-1964,1964.0,unprovoked,AUSTRALIA,M,19,N,2615.0
3689,28-Mar-1964,1964.0,unprovoked,PAPUA NEW GUINEA,M,32,Y,2614.0
3690,05-Mar-1964,1964.0,unprovoked,USA,M,38,N,2613.0
3691,Mar-1964,1964.0,unprovoked,SENEGAL,M,,N,2612.0
3692,Reported 17-Feb-1964,1964.0,provoked,FIJI,,,N,2611.0
3693,14-Feb-1964,1964.0,unprovoked,NEW CALEDONIA,M,15,Y,2610.0
3694,14-Feb-1964,1964.0,unprovoked,FIJI,M,17,Y,2609.0
3695,11-Feb-1964,1964.0,unprovoked,NEW ZEALAND,M,,N,2608.0
3696,10-Feb-1964,1964.0,unprovoked,NEW ZEALAND,M,26,N,2607.0
3697,08-Feb-1954,1964.0,unprovoked,SOUTH AFRICA,M,25,N,2606.0
3698,05-Feb-1964,1964.0,unprovoked,NEW ZEALAND,M,,N,2605.0
3699,05-Feb-1964,1964.0,unprovoked,NEW ZEALAND,M,19,Y,2604.0
3700,02-Feb-1964,1964.0,,AUSTRALIA,M,23,,2603.0
3701,01-Feb-1964,1964.0,unprovoked,NEW ZEALAND,,,N,2602.0
3702,Feb-1964,1964.0,unprovoked,USA,M,12,N,2601.0
3703,Feb-1964,1964.0,unprovoked,COSTA RICA,M,,Y,2600.0
3704,27-Jan-1964,1964.0,unprovoked,FIJI,,,Y,2599.0
3705,23-Jan-1964,1964.0,unprovoked,SOUTH AFRICA,M,39,N,2598.0
3706,22-Jan-1964,1964.0,unprovoked,SOUTH AFRICA,M,17,N,2597.0
3707,21-Jan-1964,1964.0,unprovoked,SOUTH AFRICA,,,N,2596.0
3708,18-Jan-1964,1964.0,unprovoked,AUSTRALIA,M,,N,2595.0
3709,11-Jan-1964,1964.0,unprovoked,USA,M,21,N,2594.0
3710,Reported 06-Jan-1964,1964.0,unprovoked,PAPUA NEW GUINEA,M,,Y,2593.0
3711,04-Jan-1964,1964.0,unprovoked,FIJI,F,20,N,2592.0
3712,01-Jan-1964,1964.0,unprovoked,AUSTRALIA,,,UNKNOWN,2591.0
3713,01-Jan-1964,1964.0,unprovoked,SOUTH AFRICA,M,,N,2590.0
3714,Jan-1964,1964.0,,NEW ZEALAND,M,,,2589.0
3715,29-Dec-1963,1963.0,unprovoked,SOUTH AFRICA,F,20,N,2588.0
3716,26-Dec-1963,1963.0,unprovoked,SOUTH AFRICA,M,24,N,2587.0
3717,26-Dec-1963,1963.0,unprovoked,AUSTRALIA,M,,N,2586.0
3718,25-Dec-1963,1963.0,unprovoked,SOUTH AFRICA,M,18,Y,2585.0
3719,22-Dec-1963,1963.0,,ATLANTIC OCEAN,F,,,2584.0
3720,22-Dec-1963,1963.0,provoked,SOUTH AFRICA,M,13,N,2583.0
3721,21-Dec-1963,1963.0,provoked,AUSTRALIA,M,,N,2582.0
3722,20-Dec-1963,1963.0,unprovoked,SOUTH AFRICA,M,,N,2581.0
3723,20-Dec-1963,1963.0,unprovoked,SOUTH AFRICA,M,15,Y,2580.0
3724,08-Dec-1963,1963.0,unprovoked,AUSTRALIA,M,23,N,2579.0
3725,04-Dec-1963,1963.0,unprovoked,NEW BRITAIN,M,22,Y,2578.0
3726,30-Nov-1963 ,1963.0,unprovoked,NEW ZEALAND,M,20,N,2577.0
3727,30-Nov-1963,1963.0,provoked,PAPUA NEW GUINEA,F,18,N,2576.0
3728,28-Nov-1963,1963.0,unprovoked,FIJI,F,21,N,2575.0
3729,25-Nov-1963,1963.0,unprovoked,FIJI,M,25,N,2574.0
3730,Reported 16-Nov-1963,1963.0,unprovoked,ITALY,M,28,N,2573.0
3731,14-Nov-1963,1963.0,provoked,AUSTRALIA,M,,N,2572.0
3732,12-Nov-1963,1963.0,provoked,USA,M,,N,2571.0
3733,Reported 05-Nov-1963,1963.0,unprovoked,PAPUA NEW GUINEA,M,,N,2570.0
3734,04-Nov-1963,1963.0,unprovoked,PALAU,M,35,N,2569.0
3735,16-Oct-1963,1963.0,unprovoked,USA,M,28,N,2568.0
3736,15-Oct-1963,1963.0,provoked,NORTH PACIFIC OCEAN,M,20,N,2567.0
3737,29-Sep-1963,1963.0,unprovoked,CHILE,M,,Y,2566.0
3738,26-Sep-1963,1963.0,,USA,,25,,2565.0
3739,22-Sep-1963,1963.0,unprovoked,SOLOMON ISLANDS,M,30,Y,2564.0
3740,13-Sep-1963,1963.0,provoked,AUSTRALIA,M,18,N,2563.0
3741,10-Sep-1963,1963.0,provoked,USA,M,16,N,2562.0
3742,Aug-1963,1963.0,unprovoked,DOMINICAN REPUBLIC,M,23 & 26,Y,2561.0
3743,28-Jul-1963,1963.0,unprovoked,FEDERATED STATES OF MICRONESIA,M,26,N,2560.0
3744,15-Jul-1963,1963.0,unprovoked,USA,M,14,N,2559.0
3745,11-Jul-1963,1963.0,provoked,USA,M,24,N,2558.0
3746,Reported 10-Jul-1963,1963.0,unprovoked,JAMAICA,,,Y,2557.0
3747,Jul-1963,1963.0,unprovoked,PANAMA,M,,Y,2556.0
